Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Data Value,year,month
151486,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201.0,Greenpoint,26.9,2009,1
151582,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201.0,Greenpoint,3.5,2009,1
131322,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201.0,Greenpoint,5.8,2005,1
741146,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),16.8,2021,6
216584,386,Ozone (O3),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),27.2,2009,6
216596,386,Ozone (O3),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),26.4,2009,6
216320,386,Ozone (O3),Mean,ppb,CD,108.0,Upper East Side (CD8),20.8,2009,6
216344,386,Ozone (O3),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),21.9,2009,6
336744,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),29.3,2014,12
176043,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,15.5,2012,6
825989,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,18.4,2021,12
412429,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,16.0,2015,12
825797,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,19.8,2021,12
176054,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,18.9,2013,6
222447,386,Ozone (O3),Mean,ppb,UHF42,201.0,Greenpoint,29.8,2013,6
743726,386,Ozone (O3),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,29.0,2021,6
176012,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,19.4,2012,6
165874,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),30.2,2010,12
166641,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),23.9,2009,6
826018,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),19.8,2021,12
826012,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),22.1,2021,12
216383,386,Ozone (O3),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),33.8,2012,6
743602,386,Ozone (O3),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),30.2,2021,6
216300,386,Ozone (O3),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),25.1,2013,6
216299,386,Ozone (O3),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),27.9,2012,6
743644,386,Ozone (O3),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),27.2,2021,6
216575,386,Ozone (O3),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),33.1,2012,6
166830,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),19.4,2012,6
603020,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),21.2,2018,1
412753,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),20.7,2015,12
151519,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,22.3,2009,1
151509,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403.0,Flushing - Clearview,10.5,2009,1
151597,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305.0,Upper East Side,1.4,2009,1
151577,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,14.4,2009,1
151615,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,4.7,2009,1
828070,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,3.0,2017,1
603074,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),18.3,2018,1
826365,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),20.8,2021,12
216296,386,Ozone (O3),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),20.3,2009,6
602735,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,19.7,2018,1
740927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,13.7,2021,6
740990,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,11.3,2021,6
825701,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,20.9,2021,12
743686,386,Ozone (O3),Mean,ppb,UHF42,503.0,Willowbrook,29.1,2021,6
743724,386,Ozone (O3),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,30.0,2021,6
222416,386,Ozone (O3),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,34.1,2012,6
222596,386,Ozone (O3),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,33.3,2012,6
131469,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,204.0,East New York,22.4,2009,1
151548,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304.0,Upper West Side,11.5,2009,1
151462,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404.0,Bayside - Little Neck,27.5,2009,1
151568,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504.0,South Beach - Tottenville,7.2,2009,1
151558,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404.0,Bayside - Little Neck,8.5,2009,1
177779,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,10.1,2009,6
177233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,11.8,2010,12
177264,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,11.5,2010,12
178608,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,7.8,2012,12
334077,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,8.1,2014,12
742449,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),6.6,2021,1
742539,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),6.5,2021,1
743594,386,Ozone (O3),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),34.9,2021,6
743643,386,Ozone (O3),Mean,ppb,CD,107.0,Upper West Side (CD7),27.8,2021,6
602951,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),22.2,2018,1
151520,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,15.9,2009,1
151616,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,4.2,2009,1
131356,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,3.3,2005,1
412825,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),11.6,2015,12
741269,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),11.7,2021,6
176022,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,19.5,2012,6
740945,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,14.7,2021,6
412480,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,20.8,2015,12
825746,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,23.4,2021,12
219992,386,Ozone (O3),Mean,ppb,Borough,5.0,Staten Island,33.8,2012,6
222422,386,Ozone (O3),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,35.4,2012,6
222597,386,Ozone (O3),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,30.8,2013,6
222459,386,Ozone (O3),Mean,ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,29.7,2013,6
222644,386,Ozone (O3),Mean,ppb,UHF42,503.0,Willowbrook,32.8,2012,6
222641,386,Ozone (O3),Mean,ppb,UHF42,503.0,Willowbrook,26.0,2009,6
222581,386,Ozone (O3),Mean,ppb,UHF42,403.0,Flushing - Clearview,26.3,2009,6
222467,386,Ozone (O3),Mean,ppb,UHF42,205.0,Sunset Park,24.6,2009,6
222533,386,Ozone (O3),Mean,ppb,UHF42,305.0,Upper East Side,20.9,2009,6
222425,386,Ozone (O3),Mean,ppb,UHF42,105.0,Crotona -Tremont,23.1,2009,6
222593,386,Ozone (O3),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,25.6,2009,6
175365,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,30.7,2010,12
740991,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,16.0,2021,1
817179,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,303.0,East Harlem,4.9,2010,1
817184,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,305.0,Upper East Side,7.1,2019,1
817180,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,303.0,East Harlem,8.1,2019,1
817162,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,205.0,Sunset Park,5.4,2019,1
817158,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2.8,2019,1
817157,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,1.8,2010,1
817204,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,405.0,Ridgewood - Forest Hills,2.0,2019,1
817183,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,305.0,Upper East Side,4.8,2010,1
817263,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,208.0,Riverdale and Fieldston (CD8),2.2,2010,1
817264,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,208.0,Riverdale and Fieldston (CD8),2.7,2019,1
817323,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,408.0,Hillcrest and Fresh Meadows (CD8),3.2,2010,1
817324,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,408.0,Hillcrest and Fresh Meadows (CD8),3.8,2019,1
817231,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,104.0,Clinton and Chelsea (CD4),9.4,2010,1
817232,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,104.0,Clinton and Chelsea (CD4),6.5,2019,1
817219,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,503.0,Willowbrook,1.7,2010,1
177969,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,10.2,2013,6
410833,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,7.6,2015,12
605759,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,7.0,2018,1
410803,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,9.1,2015,12
173665,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,11.4,2010,6
173699,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,11.1,2011,6
669763,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,8.2,2020,1
178413,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,9.9,2008,12
649707,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,6.7,2018,12
173717,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,10.9,2012,6
823407,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,7.1,2021,12
823395,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,7.1,2021,12
605789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,7.0,2018,1
823452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,7.3,2021,12
742349,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,9.0,2021,6
605855,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,7.0,2018,1
168480,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),10.0,2009,12
214135,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),9.3,2013,12
651043,386,Ozone (O3),Mean,ppb,CD,403.0,Jackson Heights (CD3),30.3,2019,6
338290,386,Ozone (O3),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),34.7,2015,6
338293,386,Ozone (O3),Mean,ppb,CD,403.0,Jackson Heights (CD3),31.5,2015,6
651044,386,Ozone (O3),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),30.6,2019,6
643685,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),15.0,2019,6
336728,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),20.2,2015,6
667532,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),29.8,2019,12
175452,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,23.0,2012,12
176586,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,21.2,2009,12
827137,386,Ozone (O3),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,32.9,2022,6
827118,386,Ozone (O3),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,30.3,2022,6
667029,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1.0,Bronx,13.2,2020,6
549867,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,24.8,2016,12
518682,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407.0,Southwest Queens,4.1,2012,1
131339,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,3.2,2005,1
828056,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1.0,Bronx,7.0,2017,1
131349,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407.0,Southwest Queens,4.2,2005,1
131329,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,5.8,2005,1
131350,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408.0,Jamaica,7.9,2005,1
827431,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2.0,Brooklyn,30.0,2017,1
827413,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,27.0,2017,1
518654,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107.0,Hunts Point - Mott Haven,19.4,2012,1
629009,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2.0,Brooklyn,3.1,2015,1
518673,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308.0,Greenwich Village - SoHo,0.9,2012,1
549832,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,28.6,2017,6
175400,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,31.6,2011,12
667094,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,25.3,2019,12
211757,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,19.0,2013,12
211776,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,21.9,2013,12
602889,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,14.9,2018,6
211778,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,20.0,2013,12
605937,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),8.8,2018,6
170250,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),9.8,2009,12
168657,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),10.4,2012,12
669592,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),7.2,2019,12
650069,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),7.3,2019,6
669983,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),6.0,2019,12
170281,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),8.8,2009,12
168629,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),8.6,2011,12
669984,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),6.5,2020,6
606027,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),8.3,2018,6
549385,386,Ozone (O3),Mean,ppb,UHF34,302.0,Central Harlem - Morningside Heights,26.5,2017,6
518875,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,408.0,Jamaica,14.4,2012,1
628587,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,107.0,Hunts Point - Mott Haven,24.3,2015,1
628594,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,207.0,East Flatbush - Flatbush,18.3,2015,1
827588,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,107.0,Hunts Point - Mott Haven,15.0,2017,1
827617,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,408.0,Jamaica,6.0,2017,1
130944,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,207.0,East Flatbush - Flatbush,24.0,2005,1
130955,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,17.1,2005,1
216282,386,Ozone (O3),Mean,ppb,CD,101.0,Financial District (CD1),24.4,2013,6
216354,386,Ozone (O3),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),30.6,2013,6
216353,386,Ozone (O3),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),34.0,2012,6
743636,386,Ozone (O3),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),29.1,2021,6
166813,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),19.1,2012,6
166872,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),18.9,2013,6
825814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),23.5,2021,12
151506,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310.0,Lower Manhattan,27.0,2009,1
151620,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3.0,Manhattan,4.9,2009,1
828087,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,2.0,2017,1
828088,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310.0,Lower Manhattan,1.0,2017,1
166916,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),14.0,2013,6
166857,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),14.6,2012,6
412831,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),13.4,2015,12
826113,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),16.9,2021,12
216422,386,Ozone (O3),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),25.5,2009,6
216278,386,Ozone (O3),Mean,ppb,CD,101.0,Financial District (CD1),19.1,2009,6
216350,386,Ozone (O3),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),24.0,2009,6
167757,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),22.9,2012,12
741162,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),18.7,2021,1
176059,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,15.9,2013,6
176084,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,8.0,2013,6
825749,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,19.0,2021,12
176063,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,11.0,2013,6
176017,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,16.7,2012,6
179365,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,24.7,2013,6
743714,386,Ozone (O3),Mean,ppb,UHF42,206.0,Borough Park,30.5,2021,6
743699,386,Ozone (O3),Mean,ppb,UHF42,310.0,Lower Manhattan,28.0,2021,6
222566,386,Ozone (O3),Mean,ppb,UHF42,310.0,Lower Manhattan,26.4,2012,6
825806,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,23.4,2021,12
222563,386,Ozone (O3),Mean,ppb,UHF42,310.0,Lower Manhattan,18.9,2009,6
176703,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,27.4,2012,12
131313,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4.0,Queens,23.5,2005,1
827868,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4.0,Queens,22.0,2017,1
179271,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4.0,Queens,27.9,2008,12
336484,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4.0,Queens,18.5,2015,1
827573,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,4.0,Queens,27.0,2017,1
628387,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,4.0,Queens,31.4,2015,1
130977,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,4.0,Queens,21.8,2005,1
151429,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,4.0,Queens,4.5,2009,1
172204,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,19.0,2012,6
172238,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,18.6,2013,6
412654,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,20.4,2015,12
602927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,20.3,2018,1
741119,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,14.5,2021,6
825856,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,22.9,2021,12
165970,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),20.6,2011,12
550153,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),12.6,2017,6
550155,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413.0,Queens Village (CD13),24.1,2016,12
828155,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,4.0,Queens,5.0,2017,1
131025,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,4.0,Queens,4.8,2005,1
121698,386,Ozone (O3),Mean,ppb,CD,413.0,Queens Village (CD13),28.7,2009,6
828352,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,4.0,Queens,10.0,2017,1
131169,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,4.0,Queens,17.1,2005,1
151573,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,4.0,Queens,17.0,2009,1
130779,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,Borough,4.0,Queens,2.7,2005,1
827484,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,4.0,Queens,8.0,2017,1
334137,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401.0,Long Island City - Astoria,10.4,2014,12
334113,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208.0,Canarsie - Flatlands,8.4,2014,12
336651,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,23.1,2014,12
549920,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,15.6,2017,1
410761,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,8.9,2015,12
605687,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,7.9,2018,1
177970,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,10.0,2013,6
411016,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),8.3,2015,12
170428,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305.0,East New York and Starrett City (CD5),8.7,2012,12
547684,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305.0,East New York and Starrett City (CD5),7.5,2017,1
