,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Data Value,year,month
8354,176711,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,19.7,2012,12
8355,222437,386,Ozone (O3),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,25.2,2009,6
8356,176515,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,26.4,2008,12
8357,667093,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,18.4,2020,1
8358,336529,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207.0,East Flatbush - Flatbush,19.7,2015,1
8359,212430,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,11.1,2014,6
8360,643362,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,18.7,2018,12
8361,336562,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,31.2,2015,1
8362,643392,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,29.7,2018,12
8363,176618,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,32.3,2010,12
8364,336595,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,18.4,2015,1
8365,174197,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,10.6,2010,12
8366,174129,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,11.0,2008,12
8367,211982,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,8.5,2014,6
8368,211964,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,10.4,2014,6
8369,174199,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,10.0,2010,12
8370,174109,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,11.0,2008,12
8371,174177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,10.7,2010,12
8372,669667,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,6.3,2020,1
8373,410866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,7.6,2015,12
8374,410863,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,7.5,2015,12
8375,742289,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,8.7,2021,6
8376,742337,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,8.8,2021,6
8377,823410,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,7.3,2021,12
8378,410809,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,10.8,2015,12
8379,177961,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,14.1,2013,6
8380,170249,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),9.9,2009,12
8381,334262,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),9.6,2015,6
8382,669887,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),8.0,2019,12
8383,170268,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),9.8,2009,12
8384,168675,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),10.5,2012,12
8385,650027,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),7.9,2019,6
8386,334025,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,12.5,2015,6
8387,178466,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,11.6,2009,12
8388,336478,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2.0,Brooklyn,19.3,2015,1
8389,336592,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,18.7,2015,1
8391,628941,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,21.5,2015,1
8392,628931,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,48.5,2015,1
8393,518576,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,22.5,2012,1
8394,518577,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308.0,Greenwich Village - SoHo,7.7,2012,1
8396,131377,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,40.9,2009,1
8397,131387,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,20.7,2009,1
8398,550006,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),26.2,2017,6
8399,336498,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,23.3,2014,12
8400,212922,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103.0,Fordham - Bronx Pk,9.2,2013,12
8401,169459,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),12.5,2012,6
8402,169518,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),12.5,2013,6
8403,742535,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),8.1,2021,6
8404,742451,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),8.7,2021,6
8405,742386,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,6.1,2021,1
8406,177297,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,9.0,2011,12
8407,669740,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,6.9,2020,6
8408,410770,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,8.4,2015,12
8409,605696,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,7.7,2018,1
8410,518632,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405.0,Ridgewood - Forest Hills,14.6,2012,1
8411,628967,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103.0,Fordham - Bronx Pk,39.1,2015,1
8413,518609,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203.0,Bedford Stuyvesant - Crown Heights,44.8,2012,1
8414,518526,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,26.2,2012,1
8415,825769,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,11.4,2022,6
8416,825706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,11.0,2022,6
8417,825784,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,13.6,2022,6
8418,825790,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,11.5,2022,6
8419,549772,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,17.1,2017,6
8420,518872,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,11.2,2012,1
8421,628613,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,14.5,2015,1
8422,628601,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,303.0,East Harlem,25.5,2015,1
8423,628585,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,105.0,Crotona -Tremont,23.3,2015,1
8424,628603,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,305.0,Upper East Side,11.0,2015,1
8425,518849,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,17.7,2012,1
8426,628592,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,205.0,Sunset Park,12.4,2015,1
8427,547536,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,9.9,2017,6
8428,173645,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,11.6,2010,6
8429,742330,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,7.5,2020,12
8430,173698,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502.0,Northern SI,11.1,2011,6
8431,173664,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502.0,Northern SI,11.5,2010,6
8432,410955,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502.0,Northern SI,7.9,2016,6
8433,410954,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502.0,Northern SI,7.7,2015,12
8434,334037,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,10.5,2015,6
8435,177335,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,11.4,2012,12
8436,177345,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,10.1,2012,12
8437,649778,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,7.8,2019,6
8438,178441,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,10.1,2009,12
8439,334067,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,9.1,2015,6
8441,212580,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,17.5,2013,12
8442,650976,386,Ozone (O3),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,30.8,2019,6
8443,221861,386,Ozone (O3),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,26.9,2009,6
8444,175309,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,26.4,2009,12
8445,175413,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,22.3,2011,12
8446,825823,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110.0,Central Harlem (CD10),21.6,2021,12
8447,602966,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),19.3,2018,1
8448,825817,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),21.3,2021,12
8449,823554,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),6.3,2021,12
8450,411127,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),7.0,2015,12
8451,742463,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),8.6,2021,6
8452,742553,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),7.9,2021,6
8453,410989,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),9.1,2015,12
8454,168665,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),10.1,2012,12
8455,170258,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),9.6,2009,12
8456,669914,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),7.5,2019,12
8457,334247,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),9.7,2015,6
8458,216479,386,Ozone (O3),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),33.0,2012,6
8459,216480,386,Ozone (O3),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),30.3,2013,6
8460,518520,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210.0,Coney Island - Sheepshead Bay,42.4,2012,1
8461,338235,386,Ozone (O3),Mean,ppb,UHF34,403.0,Flushing - Clearview,31.9,2015,6
8462,650985,386,Ozone (O3),Mean,ppb,UHF34,403.0,Flushing - Clearview,31.3,2019,6
8463,338231,386,Ozone (O3),Mean,ppb,UHF34,303.0,East Harlem,29.6,2015,6
8464,221801,386,Ozone (O3),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,24.5,2009,6
8465,667275,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,8.4,2020,6
8466,549868,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,12.6,2017,6
8467,212557,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209.0,Bensonhurst - Bay Ridge,19.1,2013,12
8468,175391,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,19.5,2011,12
8469,602933,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101.0,Financial District (CD1),25.3,2018,1
8470,741164,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),16.2,2021,6
8471,605966,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),8.9,2018,1
8472,823473,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),7.4,2021,12
8473,169512,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),10.0,2012,6
8474,169527,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),11.2,2013,6
8475,169468,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),11.3,2012,6
8476,605930,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),8.1,2018,1
8477,742430,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),8.8,2021,6
8478,334310,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),9.7,2015,6
8479,669935,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),7.9,2019,12
8480,334355,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),8.8,2015,6
8481,170265,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),9.4,2009,12
8482,166844,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),18.7,2012,6
8483,166903,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),18.0,2013,6
8484,603062,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),21.1,2018,1
8485,741254,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),17.0,2021,6
8486,826353,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),24.1,2021,12
8487,603005,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),22.1,2018,1
8488,826033,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),24.0,2021,12
8489,602693,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,23.4,2018,1
8490,743700,386,Ozone (O3),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,28.3,2021,6
8491,628602,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,304.0,Upper West Side,12.3,2015,1
8492,827623,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,10.0,2017,1
8493,823263,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,6.8,2021,12
8494,605714,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,8.1,2018,1
8495,669686,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,7.3,2020,6
8496,742378,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,6.4,2020,12
8497,669840,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,6.7,2019,12
8498,178482,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,8.7,2009,12
8499,178458,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,10.3,2009,12
8500,177324,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,12.2,2012,12
8501,178444,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,9.7,2009,12
8502,649673,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,7.8,2019,6
8503,669744,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,7.7,2019,12
8504,518631,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404.0,Bayside - Little Neck,8.3,2012,1
8505,518545,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504.0,South Beach - Tottenville,29.0,2012,1
8506,628910,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504.0,South Beach - Tottenville,19.3,2015,1
8508,827476,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,5.0,Staten Island,30.0,2017,1
8509,629006,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504.0,South Beach - Tottenville,5.1,2015,1
8510,628900,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404.0,Bayside - Little Neck,19.0,2015,1
8511,628986,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304.0,Upper West Side,6.6,2015,1
8512,628975,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204.0,East New York,34.4,2015,1
8513,518610,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204.0,East New York,36.1,2012,1
8514,338222,386,Ozone (O3),Mean,ppb,UHF34,205.0,Sunset Park,31.3,2015,6
8515,175378,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,22.4,2011,12
8516,212545,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,19.3,2013,12
8517,602712,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,12.8,2018,6
8518,667077,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,12.1,2020,6
8519,549811,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,15.7,2017,6
8520,741191,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),12.6,2021,6
8521,741227,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),10.9,2021,6
8522,221870,386,Ozone (O3),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,37.1,2012,6
8523,743671,386,Ozone (O3),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,32.0,2021,6
8524,176034,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,18.9,2012,6
8525,176076,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,18.1,2013,6
8526,550052,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),19.5,2017,1
8527,550142,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),18.8,2017,1
8528,741276,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),15.8,2021,1
8529,166676,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),17.2,2009,6
8530,165909,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),26.7,2010,12
8531,827028,386,Ozone (O3),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),32.9,2022,6
8532,167738,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),17.9,2011,12
8533,165938,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),22.7,2011,12
8534,550093,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),13.0,2017,6
8535,550051,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),15.0,2017,6
8536,411118,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),7.3,2015,12
8537,742544,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),8.1,2021,6
8538,411124,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),6.9,2015,12
8539,742550,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),7.9,2021,6
8540,410854,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,6.8,2015,12
8542,176674,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,16.0,2011,12
8543,130912,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402.0,West Queens,12.6,2005,1
8544,177976,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,9.3,2013,6
8545,547533,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,8.2,2017,6
8546,669671,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,6.5,2020,6
8547,177336,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,10.8,2012,12
8548,518629,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402.0,West Queens,11.0,2012,1
8549,221945,386,Ozone (O3),Mean,ppb,UHF34,410.0,Rockaways,33.6,2009,6
8550,741155,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),14.5,2021,6
8551,169537,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),10.1,2013,6
8552,549904,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,15.2,2017,6
8553,602847,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,14.0,2018,6
8554,549906,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,26.2,2016,12
8555,179515,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,12.8,2012,12
8556,649775,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,7.0,2019,6
8557,669789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,7.0,2019,12
8558,669801,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,7.5,2019,12
8559,334309,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),9.0,2015,1
8560,334354,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),7.8,2015,1
8561,650067,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),6.5,2018,12
8562,170324,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),10.4,2010,12
8563,650064,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),6.7,2018,12
8564,669976,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),5.8,2020,1
8565,170325,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),11.5,2010,12
8566,213955,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),10.5,2014,6
8567,334183,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),10.6,2015,1
8568,649896,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),9.5,2018,12
8569,669607,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),7.5,2020,1
8570,170266,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),10.6,2009,12
8571,170247,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),10.7,2009,12
8572,334184,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),11.0,2015,6
8573,649895,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),9.7,2019,6
8574,669606,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),10.0,2019,12
8575,170224,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),11.6,2009,12
8576,213943,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),9.6,2014,6
8577,170176,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),11.9,2008,12
8578,170294,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),11.6,2010,12
